time,2012 Denmark_HH80_SP400
10/05/2012 09.00,0.558
10/05/2012 10.00,0.7938
10/05/2012 11.00,0.9355
10/05/2012 12.00,0.9431
10/05/2012 13.00,0.947
10/05/2012 14.00,0.9446
10/05/2012 15.00,0.9382
10/05/2012 16.00,0.9264
10/05/2012 17.00,0.9222
10/05/2012 18.00,0.9183
10/05/2012 19.00,0.8931
10/05/2012 20.00,0.8556
10/05/2012 21.00,0.8318
10/05/2012 22.00,0.6702
10/05/2012 23.00,0.8371
11/05/2012 00.00,0.1766
11/05/2012 01.00,0.1851
11/05/2012 02.00,0.1779
11/05/2012 03.00,0.1733
11/05/2012 04.00,0.1786
11/05/2012 05.00,0.2386
11/05/2012 06.00,0.2666
11/05/2012 07.00,0.2703
11/05/2012 08.00,0.253
11/05/2012 09.00,0.3283
11/05/2012 10.00,0.325
11/05/2012 11.00,0.5608
11/05/2012 12.00,0.7202
11/05/2012 13.00,0.8207
11/05/2012 14.00,0.8342
11/05/2012 15.00,0.667
11/05/2012 16.00,0.5067
11/05/2012 17.00,0.4395
11/05/2012 18.00,0.4224
11/05/2012 19.00,0.4367
11/05/2012 20.00,0.4085
11/05/2012 21.00,0.4446
11/05/2012 22.00,0.3912
11/05/2012 23.00,0.516
12/05/2012 00.00,0.9365
12/05/2012 01.00,0.9455
12/05/2012 02.00,0.9473
12/05/2012 03.00,0.9465
12/05/2012 04.00,0.947
12/05/2012 05.00,0.9475
12/05/2012 06.00,0.9491
12/05/2012 07.00,0.9495
12/05/2012 08.00,0.9495
12/05/2012 09.00,0.9495
12/05/2012 10.00,0.9427
12/05/2012 11.00,0.9287
12/05/2012 12.00,0.8726
12/05/2012 13.00,0.8149
12/05/2012 14.00,0.6925
12/05/2012 15.00,0.6417
12/05/2012 16.00,0.6801
12/05/2012 17.00,0.723
12/05/2012 18.00,0.6113
12/05/2012 19.00,0.5831
12/05/2012 20.00,0.66
12/05/2012 21.00,0.6624
12/05/2012 22.00,0.7238
12/05/2012 23.00,0.7023
13/05/2012 00.00,0.4573
13/05/2012 01.00,0.4428
13/05/2012 02.00,0.4312
13/05/2012 03.00,0.391
13/05/2012 04.00,0.3316
13/05/2012 05.00,0.254
13/05/2012 06.00,0.1849
13/05/2012 07.00,0.1843
13/05/2012 08.00,0.1583
13/05/2012 09.00,0.1015
13/05/2012 10.00,0.0536
13/05/2012 11.00,0.0703
13/05/2012 12.00,0.0778
13/05/2012 13.00,0.0675
13/05/2012 14.00,0.0879
13/05/2012 15.00,0.0852
13/05/2012 16.00,0.0934
13/05/2012 17.00,0.1135
13/05/2012 18.00,0.1446
13/05/2012 19.00,0.2053
13/05/2012 20.00,0.2142
13/05/2012 21.00,0.2854
13/05/2012 22.00,0.4333
13/05/2012 23.00,0.5178
14/05/2012 00.00,0.5979
14/05/2012 01.00,0.7292
14/05/2012 02.00,0.8035
14/05/2012 03.00,0.8042
14/05/2012 04.00,0.8014
14/05/2012 05.00,0.8476
14/05/2012 06.00,0.7683
14/05/2012 07.00,0.7891
14/05/2012 08.00,0.7795
14/05/2012 09.00,0.7654
14/05/2012 10.00,0.6627
14/05/2012 11.00,0.6668
14/05/2012 12.00,0.6723
14/05/2012 13.00,0.5688
14/05/2012 14.00,0.4873
14/05/2012 15.00,0.3666
14/05/2012 16.00,0.191
14/05/2012 17.00,0.1391
14/05/2012 18.00,0.0817
14/05/2012 19.00,0.0348
14/05/2012 20.00,0.0236
14/05/2012 21.00,0.0147
14/05/2012 22.00,0.0084
14/05/2012 23.00,0.0023
15/05/2012 00.00,0
15/05/2012 01.00,0.0064
15/05/2012 02.00,0.0381
15/05/2012 03.00,0.0596
15/05/2012 04.00,0.0932
15/05/2012 05.00,0.1517
15/05/2012 06.00,0.1889
15/05/2012 07.00,0.175
15/05/2012 08.00,0.1953
15/05/2012 09.00,0.2251
15/05/2012 10.00,0.1602
15/05/2012 11.00,0.1707
15/05/2012 12.00,0.1896
15/05/2012 13.00,0.2181
15/05/2012 14.00,0.3086
15/05/2012 15.00,0.3374
15/05/2012 16.00,0.2822
15/05/2012 17.00,0.1383
15/05/2012 18.00,0.1355
15/05/2012 19.00,0.1525
15/05/2012 20.00,0.089
15/05/2012 21.00,0.0609
15/05/2012 22.00,0.0633
15/05/2012 23.00,0.0629
16/05/2012 00.00,0.0415
16/05/2012 01.00,0.0393
16/05/2012 02.00,0.116
16/05/2012 03.00,0.1544
16/05/2012 04.00,0.1283
16/05/2012 05.00,0.1035
16/05/2012 06.00,0.0927
16/05/2012 07.00,0.1088
16/05/2012 08.00,0.1541
16/05/2012 09.00,0.1459
16/05/2012 10.00,0.2091
16/05/2012 11.00,0.2679
16/05/2012 12.00,0.3284
16/05/2012 13.00,0.5023
16/05/2012 14.00,0.8564
16/05/2012 15.00,0.9352
16/05/2012 16.00,0.9305
16/05/2012 17.00,0.9331
16/05/2012 18.00,0.9359
16/05/2012 19.00,0.9465
16/05/2012 20.00,0.9479
16/05/2012 21.00,0.9484
16/05/2012 22.00,0.9495
16/05/2012 23.00,0.9486
17/05/2012 00.00,0.6687
17/05/2012 01.00,0.6221
17/05/2012 02.00,0.5739
17/05/2012 03.00,0.507
17/05/2012 04.00,0.4674
17/05/2012 05.00,0.4981
17/05/2012 06.00,0.6767
17/05/2012 07.00,0.5127
17/05/2012 08.00,0.4165
17/05/2012 09.00,0.4252
17/05/2012 10.00,0.35
17/05/2012 11.00,0.3229
17/05/2012 12.00,0.3804
17/05/2012 13.00,0.5016
17/05/2012 14.00,0.5137
17/05/2012 15.00,0.5045
17/05/2012 16.00,0.4631
17/05/2012 17.00,0.3624
17/05/2012 18.00,0.285
17/05/2012 19.00,0.2132
17/05/2012 20.00,0.1665
17/05/2012 21.00,0.1484
17/05/2012 22.00,0.0698
17/05/2012 23.00,0.0572
18/05/2012 00.00,0.0942
18/05/2012 01.00,0.0717
18/05/2012 02.00,0.0512
18/05/2012 03.00,0.0522
18/05/2012 04.00,0.0679
18/05/2012 05.00,0.0537
18/05/2012 06.00,0.0413
18/05/2012 07.00,0.0316
18/05/2012 08.00,0.0134
18/05/2012 09.00,0.0028
18/05/2012 10.00,0.0001
18/05/2012 11.00,0.0001
18/05/2012 12.00,0.0014
18/05/2012 13.00,0.0014
18/05/2012 14.00,0.0002
18/05/2012 15.00,0.0068
18/05/2012 16.00,0.0274
18/05/2012 17.00,0.0325
18/05/2012 18.00,0.0424
18/05/2012 19.00,0.0926
18/05/2012 20.00,0.1645
18/05/2012 21.00,0.201
18/05/2012 22.00,0.1946
18/05/2012 23.00,0.1656
19/05/2012 00.00,0.1284
19/05/2012 01.00,0.116
19/05/2012 02.00,0.13
19/05/2012 03.00,0.1463
19/05/2012 04.00,0.1456
19/05/2012 05.00,0.0874
19/05/2012 06.00,0.053
19/05/2012 07.00,0.0227
19/05/2012 08.00,0.0154
19/05/2012 09.00,0.0206
19/05/2012 10.00,0.0335
19/05/2012 11.00,0.0126
19/05/2012 12.00,0.005
19/05/2012 13.00,0.0083
19/05/2012 14.00,0.0028
19/05/2012 15.00,0.0001
19/05/2012 16.00,0.0001
19/05/2012 17.00,0.0002
19/05/2012 18.00,0.0015
19/05/2012 19.00,0.005
19/05/2012 20.00,0.0174
19/05/2012 21.00,0.0187
19/05/2012 22.00,0.0035
19/05/2012 23.00,0.0027
20/05/2012 00.00,0.0004
20/05/2012 01.00,0.0001
20/05/2012 02.00,0.0015
20/05/2012 03.00,0.0076
20/05/2012 04.00,0.0041
20/05/2012 05.00,0.0047
20/05/2012 06.00,0.001
20/05/2012 07.00,0.0002
20/05/2012 08.00,0.0006
20/05/2012 09.00,0.0063
20/05/2012 10.00,0.0177
20/05/2012 11.00,0.0255
20/05/2012 12.00,0.0205
20/05/2012 13.00,0.0084
20/05/2012 14.00,0.0031
20/05/2012 15.00,0.005
20/05/2012 16.00,0.0069
20/05/2012 17.00,0.0153
20/05/2012 18.00,0.0334
20/05/2012 19.00,0.0391
20/05/2012 20.00,0.061
20/05/2012 21.00,0.0699
20/05/2012 22.00,0.0777
20/05/2012 23.00,0.0431
21/05/2012 00.00,0.2195
21/05/2012 01.00,0.2365
21/05/2012 02.00,0.2025
21/05/2012 03.00,0.1912
21/05/2012 04.00,0.1627
21/05/2012 05.00,0.1664
21/05/2012 06.00,0.1168
21/05/2012 07.00,0.0851
21/05/2012 08.00,0.0828
21/05/2012 09.00,0.1051
21/05/2012 10.00,0.1481
21/05/2012 11.00,0.1885
21/05/2012 12.00,0.1907
21/05/2012 13.00,0.2461
21/05/2012 14.00,0.2178
21/05/2012 15.00,0.2408
21/05/2012 16.00,0.2043
21/05/2012 17.00,0.1862
21/05/2012 18.00,0.1746
21/05/2012 19.00,0.2039
21/05/2012 20.00,0.3141
21/05/2012 21.00,0.3877
21/05/2012 22.00,0.4068
21/05/2012 23.00,0.4096
22/05/2012 00.00,0.1157
22/05/2012 01.00,0.135
22/05/2012 02.00,0.1434
22/05/2012 03.00,0.1185
22/05/2012 04.00,0.1169
22/05/2012 05.00,0.0972
22/05/2012 06.00,0.0695
22/05/2012 07.00,0.0419
22/05/2012 08.00,0.0292
22/05/2012 09.00,0.0117
22/05/2012 10.00,0.0105
22/05/2012 11.00,0.0093
22/05/2012 12.00,0.0226
22/05/2012 13.00,0.0458
22/05/2012 14.00,0.0541
22/05/2012 15.00,0.0431
22/05/2012 16.00,0.0788
22/05/2012 17.00,0.0768
22/05/2012 18.00,0.1043
22/05/2012 19.00,0.1538
22/05/2012 20.00,0.1889
22/05/2012 21.00,0.1965
22/05/2012 22.00,0.2655
22/05/2012 23.00,0.3061
23/05/2012 00.00,0.1257
23/05/2012 01.00,0.1513
23/05/2012 02.00,0.1906
23/05/2012 03.00,0.2037
23/05/2012 04.00,0.2294
23/05/2012 05.00,0.2219
23/05/2012 06.00,0.1853
23/05/2012 07.00,0.1678
23/05/2012 08.00,0.1498
23/05/2012 09.00,0.0974
23/05/2012 10.00,0.0761
23/05/2012 11.00,0.0795
23/05/2012 12.00,0.0649
23/05/2012 13.00,0.0382
23/05/2012 14.00,0.0227
23/05/2012 15.00,0.0128
23/05/2012 16.00,0.0029
23/05/2012 17.00,0.0054
23/05/2012 18.00,0.0179
23/05/2012 19.00,0.0354
23/05/2012 20.00,0.0296
23/05/2012 21.00,0.0276
23/05/2012 22.00,0.0253
23/05/2012 23.00,0.027
24/05/2012 00.00,0.0549
24/05/2012 01.00,0.04
24/05/2012 02.00,0.0279
24/05/2012 03.00,0.0168
24/05/2012 04.00,0.0158
24/05/2012 05.00,0.0151
24/05/2012 06.00,0.0061
24/05/2012 07.00,0.0048
24/05/2012 08.00,0.0071
24/05/2012 09.00,0.0043
24/05/2012 10.00,0.0054
24/05/2012 11.00,0.0019
24/05/2012 12.00,0.0001
24/05/2012 13.00,0.0027
24/05/2012 14.00,0.014
24/05/2012 15.00,0.0175
24/05/2012 16.00,0.0136
24/05/2012 17.00,0.0085
24/05/2012 18.00,0.0166
24/05/2012 19.00,0.0148
24/05/2012 20.00,0.019
24/05/2012 21.00,0.0347
24/05/2012 22.00,0.0487
24/05/2012 23.00,0.0451
25/05/2012 00.00,0.181
25/05/2012 01.00,0.12
25/05/2012 02.00,0.0672
25/05/2012 03.00,0.0387
25/05/2012 04.00,0.0371
25/05/2012 05.00,0.0115
25/05/2012 06.00,0.0002
25/05/2012 07.00,0
25/05/2012 08.00,0
25/05/2012 09.00,0
25/05/2012 10.00,0.0031
25/05/2012 11.00,0.0069
25/05/2012 12.00,0.0166
25/05/2012 13.00,0.0294
25/05/2012 14.00,0.0296
25/05/2012 15.00,0.0189
25/05/2012 16.00,0.0274
25/05/2012 17.00,0.0168
25/05/2012 18.00,0.0157
25/05/2012 19.00,0.0256
25/05/2012 20.00,0.0116
25/05/2012 21.00,0.0092
25/05/2012 22.00,0.0081
25/05/2012 23.00,0.0082
26/05/2012 00.00,0.0015
26/05/2012 01.00,0.0002
26/05/2012 02.00,0.0006
26/05/2012 03.00,0.0023
26/05/2012 04.00,0.0042
26/05/2012 05.00,0.0089
26/05/2012 06.00,0.0093
26/05/2012 07.00,0.0159
26/05/2012 08.00,0.0148
26/05/2012 09.00,0.0086
26/05/2012 10.00,0.0078
26/05/2012 11.00,0.004
26/05/2012 12.00,0.0052
26/05/2012 13.00,0.0111
26/05/2012 14.00,0.0075
26/05/2012 15.00,0.0073
26/05/2012 16.00,0.0056
26/05/2012 17.00,0.0053
26/05/2012 18.00,0.016
26/05/2012 19.00,0.0092
26/05/2012 20.00,0.0099
26/05/2012 21.00,0.0325
26/05/2012 22.00,0.0871
26/05/2012 23.00,0.0803
27/05/2012 00.00,0.1934
27/05/2012 01.00,0.2717
27/05/2012 02.00,0.2834
27/05/2012 03.00,0.2189
27/05/2012 04.00,0.1286
27/05/2012 05.00,0.0521
27/05/2012 06.00,0.0289
27/05/2012 07.00,0.032
27/05/2012 08.00,0.0173
27/05/2012 09.00,0.0065
27/05/2012 10.00,0.0062
27/05/2012 11.00,0.0002
27/05/2012 12.00,0.0065
27/05/2012 13.00,0.0185
27/05/2012 14.00,0.0314
27/05/2012 15.00,0.0322
27/05/2012 16.00,0.0456
27/05/2012 17.00,0.0569
27/05/2012 18.00,0.0768
27/05/2012 19.00,0.1848
27/05/2012 20.00,0.3481
27/05/2012 21.00,0.5826
27/05/2012 22.00,0.6976
27/05/2012 23.00,0.7192
28/05/2012 00.00,0.262
28/05/2012 01.00,0.2192
28/05/2012 02.00,0.2296
28/05/2012 03.00,0.2661
28/05/2012 04.00,0.2965
28/05/2012 05.00,0.3251
28/05/2012 06.00,0.3316
28/05/2012 07.00,0.4252
28/05/2012 08.00,0.481
28/05/2012 09.00,0.53
28/05/2012 10.00,0.3855
28/05/2012 11.00,0.3336
28/05/2012 12.00,0.3199
28/05/2012 13.00,0.2568
28/05/2012 14.00,0.2636
28/05/2012 15.00,0.3452
28/05/2012 16.00,0.387
28/05/2012 17.00,0.4779
28/05/2012 18.00,0.572
28/05/2012 19.00,0.5911
28/05/2012 20.00,0.6309
28/05/2012 21.00,0.664
28/05/2012 22.00,0.6475
28/05/2012 23.00,0.7671
29/05/2012 00.00,0.546
29/05/2012 01.00,0.575
29/05/2012 02.00,0.6107
29/05/2012 03.00,0.6188
29/05/2012 04.00,0.5465
29/05/2012 05.00,0.4455
29/05/2012 06.00,0.3914
29/05/2012 07.00,0.3629
29/05/2012 08.00,0.3581
29/05/2012 09.00,0.3686
29/05/2012 10.00,0.2278
29/05/2012 11.00,0.1863
29/05/2012 12.00,0.1069
29/05/2012 13.00,0.0558
29/05/2012 14.00,0.0214
29/05/2012 15.00,0.0048
29/05/2012 16.00,0.0007
29/05/2012 17.00,0.0001
29/05/2012 18.00,0
29/05/2012 19.00,0
29/05/2012 20.00,0
29/05/2012 21.00,0.0002
29/05/2012 22.00,0.0042
29/05/2012 23.00,0.0209
30/05/2012 00.00,0.1823
30/05/2012 01.00,0.1986
30/05/2012 02.00,0.2493
30/05/2012 03.00,0.221
30/05/2012 04.00,0.1296
30/05/2012 05.00,0.1714
30/05/2012 06.00,0.3481
30/05/2012 07.00,0.4652
30/05/2012 08.00,0.5033
30/05/2012 09.00,0.5483
30/05/2012 10.00,0.4196
30/05/2012 11.00,0.4651
30/05/2012 12.00,0.5229
30/05/2012 13.00,0.5033
30/05/2012 14.00,0.2923
30/05/2012 15.00,0.2771
30/05/2012 16.00,0.3216
30/05/2012 17.00,0.3401
30/05/2012 18.00,0.3527
30/05/2012 19.00,0.4192
30/05/2012 20.00,0.3913
30/05/2012 21.00,0.4429
30/05/2012 22.00,0.5591
30/05/2012 23.00,0.5593
31/05/2012 00.00,0.1662
31/05/2012 01.00,0.1638
31/05/2012 02.00,0.2082
31/05/2012 03.00,0.2642
31/05/2012 04.00,0.3425
31/05/2012 05.00,0.4674
31/05/2012 06.00,0.5538
31/05/2012 07.00,0.4617
31/05/2012 08.00,0.436
31/05/2012 09.00,0.5255
31/05/2012 10.00,0.4224
31/05/2012 11.00,0.5202
31/05/2012 12.00,0.5355
31/05/2012 13.00,0.5546
31/05/2012 14.00,0.4273
31/05/2012 15.00,0.4584
31/05/2012 16.00,0.5887
31/05/2012 17.00,0.4893
31/05/2012 18.00,0.4353
31/05/2012 19.00,0.3886
31/05/2012 20.00,0.3316
31/05/2012 21.00,0.3417
31/05/2012 22.00,0.3265
31/05/2012 23.00,0.3464
01/06/2012 00.00,0.2133
01/06/2012 01.00,0.27
01/06/2012 02.00,0.3404
01/06/2012 03.00,0.4731
01/06/2012 04.00,0.5305
01/06/2012 05.00,0.5563
01/06/2012 06.00,0.8023
01/06/2012 07.00,0.8544
01/06/2012 08.00,0.8732
01/06/2012 09.00,0.8594
01/06/2012 10.00,0.7756
01/06/2012 11.00,0.8405
01/06/2012 12.00,0.8762
01/06/2012 13.00,0.8859
01/06/2012 14.00,0.9005
01/06/2012 15.00,0.8825
01/06/2012 16.00,0.84
01/06/2012 17.00,0.7764
01/06/2012 18.00,0.5654
01/06/2012 19.00,0.4533
01/06/2012 20.00,0.376
01/06/2012 21.00,0.3131
01/06/2012 22.00,0.288
01/06/2012 23.00,0.1774
02/06/2012 00.00,0.1824
02/06/2012 01.00,0.1675
02/06/2012 02.00,0.1211
02/06/2012 03.00,0.1787
02/06/2012 04.00,0.1353
02/06/2012 05.00,0.1434
02/06/2012 06.00,0.0932
02/06/2012 07.00,0.0995
02/06/2012 08.00,0.1172
02/06/2012 09.00,0.1575
02/06/2012 10.00,0.1688
02/06/2012 11.00,0.1209
02/06/2012 12.00,0.0887
02/06/2012 13.00,0.0631
02/06/2012 14.00,0.0398
02/06/2012 15.00,0.0466
02/06/2012 16.00,0.0998
02/06/2012 17.00,0.1035
02/06/2012 18.00,0.1972
02/06/2012 19.00,0.2133
02/06/2012 20.00,0.2179
02/06/2012 21.00,0.2747
02/06/2012 22.00,0.386
02/06/2012 23.00,0.4154
03/06/2012 00.00,0.5916
03/06/2012 01.00,0.556
03/06/2012 02.00,0.5503
03/06/2012 03.00,0.4905
03/06/2012 04.00,0.603
03/06/2012 05.00,0.7175
03/06/2012 06.00,0.7662
03/06/2012 07.00,0.7391
03/06/2012 08.00,0.7452
03/06/2012 09.00,0.6957
03/06/2012 10.00,0.5627
03/06/2012 11.00,0.4508
03/06/2012 12.00,0.4284
03/06/2012 13.00,0.4673
03/06/2012 14.00,0.4567
03/06/2012 15.00,0.3898
03/06/2012 16.00,0.3569
03/06/2012 17.00,0.3147
03/06/2012 18.00,0.3037
03/06/2012 19.00,0.295
03/06/2012 20.00,0.3404
03/06/2012 21.00,0.4385
03/06/2012 22.00,0.5443
03/06/2012 23.00,0.4921
04/06/2012 00.00,0.2837
04/06/2012 01.00,0.234
04/06/2012 02.00,0.2436
04/06/2012 03.00,0.2695
04/06/2012 04.00,0.321
04/06/2012 05.00,0.3682
04/06/2012 06.00,0.5496
04/06/2012 07.00,0.568
04/06/2012 08.00,0.5082
04/06/2012 09.00,0.4365
04/06/2012 10.00,0.2598
04/06/2012 11.00,0.3857
04/06/2012 12.00,0.5212
04/06/2012 13.00,0.4706
04/06/2012 14.00,0.4267
04/06/2012 15.00,0.3834
04/06/2012 16.00,0.2755
04/06/2012 17.00,0.2499
04/06/2012 18.00,0.2057
04/06/2012 19.00,0.1805
04/06/2012 20.00,0.1814
04/06/2012 21.00,0.2235
04/06/2012 22.00,0.334
04/06/2012 23.00,0.3663
05/06/2012 00.00,0.1687
05/06/2012 01.00,0.1533
05/06/2012 02.00,0.1842
05/06/2012 03.00,0.1939
05/06/2012 04.00,0.2173
05/06/2012 05.00,0.2546
05/06/2012 06.00,0.4537
05/06/2012 07.00,0.5386
05/06/2012 08.00,0.5731
05/06/2012 09.00,0.4497
05/06/2012 10.00,0.2272
05/06/2012 11.00,0.204
05/06/2012 12.00,0.2446
05/06/2012 13.00,0.2842
05/06/2012 14.00,0.3216
05/06/2012 15.00,0.2949
05/06/2012 16.00,0.2928
05/06/2012 17.00,0.2507
05/06/2012 18.00,0.2324
05/06/2012 19.00,0.2442
05/06/2012 20.00,0.2312
05/06/2012 21.00,0.2082
05/06/2012 22.00,0.112
05/06/2012 23.00,0.0754
06/06/2012 00.00,0.0465
06/06/2012 01.00,0.0559
06/06/2012 02.00,0.0495
06/06/2012 03.00,0.0394
06/06/2012 04.00,0.0275
06/06/2012 05.00,0.0155
06/06/2012 06.00,0.0158
06/06/2012 07.00,0.0089
06/06/2012 08.00,0.002
06/06/2012 09.00,0.0016
06/06/2012 10.00,0
06/06/2012 11.00,0.0008
06/06/2012 12.00,0.0052
06/06/2012 13.00,0.0086
06/06/2012 14.00,0.0177
06/06/2012 15.00,0.0297
06/06/2012 16.00,0.0347
06/06/2012 17.00,0.0322
06/06/2012 18.00,0.0177
06/06/2012 19.00,0.0138
06/06/2012 20.00,0.0231
06/06/2012 21.00,0.0342
06/06/2012 22.00,0.0505
06/06/2012 23.00,0.0358
07/06/2012 00.00,0.187
07/06/2012 01.00,0.2143
07/06/2012 02.00,0.2398
07/06/2012 03.00,0.3057
07/06/2012 04.00,0.3731
07/06/2012 05.00,0.4836
07/06/2012 06.00,0.4695
07/06/2012 07.00,0.3148
07/06/2012 08.00,0.1879
07/06/2012 09.00,0.1156
07/06/2012 10.00,0.0703
07/06/2012 11.00,0.0551
07/06/2012 12.00,0.0714
07/06/2012 13.00,0.0855
07/06/2012 14.00,0.118
07/06/2012 15.00,0.1652
07/06/2012 16.00,0.2149
07/06/2012 17.00,0.2801
07/06/2012 18.00,0.3125
07/06/2012 19.00,0.3396
07/06/2012 20.00,0.3889
07/06/2012 21.00,0.4274
07/06/2012 22.00,0.3361
07/06/2012 23.00,0.2973
08/06/2012 00.00,0.2545
08/06/2012 01.00,0.2495
08/06/2012 02.00,0.2328
08/06/2012 03.00,0.2944
08/06/2012 04.00,0.3099
08/06/2012 05.00,0.2946
08/06/2012 06.00,0.3171
08/06/2012 07.00,0.2969
08/06/2012 08.00,0.3891
08/06/2012 09.00,0.434
08/06/2012 10.00,0.2394
08/06/2012 11.00,0.2205
08/06/2012 12.00,0.1748
08/06/2012 13.00,0.1441
08/06/2012 14.00,0.1544
08/06/2012 15.00,0.1869
08/06/2012 16.00,0.3088
08/06/2012 17.00,0.2847
08/06/2012 18.00,0.2097
08/06/2012 19.00,0.1013
08/06/2012 20.00,0.0712
08/06/2012 21.00,0.066
08/06/2012 22.00,0.0606
08/06/2012 23.00,0.1053
09/06/2012 00.00,0.2371
09/06/2012 01.00,0.2895
09/06/2012 02.00,0.354
09/06/2012 03.00,0.4388
09/06/2012 04.00,0.535
09/06/2012 05.00,0.5648
09/06/2012 06.00,0.5941
09/06/2012 07.00,0.6474
09/06/2012 08.00,0.5937
09/06/2012 09.00,0.4886
09/06/2012 10.00,0.2539
09/06/2012 11.00,0.2652
09/06/2012 12.00,0.3246
09/06/2012 13.00,0.4414
09/06/2012 14.00,0.5193
09/06/2012 15.00,0.4935
09/06/2012 16.00,0.5052
09/06/2012 17.00,0.4266
09/06/2012 18.00,0.3838
09/06/2012 19.00,0.4504
09/06/2012 20.00,0.4519
09/06/2012 21.00,0.3686
09/06/2012 22.00,0.3353
09/06/2012 23.00,0.3449
10/06/2012 00.00,0.3102
10/06/2012 01.00,0.3181
10/06/2012 02.00,0.2649
10/06/2012 03.00,0.1614
10/06/2012 04.00,0.1409
10/06/2012 05.00,0.1758
10/06/2012 06.00,0.2983
10/06/2012 07.00,0.285
10/06/2012 08.00,0.2854
10/06/2012 09.00,0.327
10/06/2012 10.00,0.0999
10/06/2012 11.00,0.0657
10/06/2012 12.00,0.0747
10/06/2012 13.00,0.0868
10/06/2012 14.00,0.0995
10/06/2012 15.00,0.0888
10/06/2012 16.00,0.1218
10/06/2012 17.00,0.0661
10/06/2012 18.00,0.0812
10/06/2012 19.00,0.0759
10/06/2012 20.00,0.0676
10/06/2012 21.00,0.0476
10/06/2012 22.00,0.0501
10/06/2012 23.00,0.0417
11/06/2012 00.00,0.1701
11/06/2012 01.00,0.1629
11/06/2012 02.00,0.158
11/06/2012 03.00,0.127
11/06/2012 04.00,0.0866
11/06/2012 05.00,0.0714
11/06/2012 06.00,0.0639
11/06/2012 07.00,0.0842
11/06/2012 08.00,0.0852
11/06/2012 09.00,0.0611
11/06/2012 10.00,0.0161
11/06/2012 11.00,0.0034
11/06/2012 12.00,0.0019
11/06/2012 13.00,0.001
11/06/2012 14.00,0.0002
11/06/2012 15.00,0.0002
11/06/2012 16.00,0.0001
11/06/2012 17.00,0
11/06/2012 18.00,0
11/06/2012 19.00,0
11/06/2012 20.00,0
11/06/2012 21.00,0
11/06/2012 22.00,0.0006
11/06/2012 23.00,0.0028
12/06/2012 00.00,0.0257
12/06/2012 01.00,0.0281
12/06/2012 02.00,0.0325
12/06/2012 03.00,0.0325
12/06/2012 04.00,0.049
12/06/2012 05.00,0.0468
12/06/2012 06.00,0.0215
12/06/2012 07.00,0.0075
12/06/2012 08.00,0.0001
12/06/2012 09.00,0.0001
12/06/2012 10.00,0.0001
12/06/2012 11.00,0
12/06/2012 12.00,0.0009
12/06/2012 13.00,0.0075
12/06/2012 14.00,0.0128
12/06/2012 15.00,0.0267
12/06/2012 16.00,0.0537
12/06/2012 17.00,0.0697
12/06/2012 18.00,0.0516
12/06/2012 19.00,0.0241
12/06/2012 20.00,0.0162
12/06/2012 21.00,0.0149
12/06/2012 22.00,0.0204
12/06/2012 23.00,0.0172
13/06/2012 00.00,0.0049
13/06/2012 01.00,0.0026
13/06/2012 02.00,0.0086
13/06/2012 03.00,0.0089
13/06/2012 04.00,0.0002
13/06/2012 05.00,0.0002
13/06/2012 06.00,0.0011
13/06/2012 07.00,0.011
13/06/2012 08.00,0.0316
13/06/2012 09.00,0.0623
13/06/2012 10.00,0.1132
13/06/2012 11.00,0.1129
13/06/2012 12.00,0.1181
13/06/2012 13.00,0.1131
13/06/2012 14.00,0.1126
13/06/2012 15.00,0.1541
13/06/2012 16.00,0.1768
13/06/2012 17.00,0.195
13/06/2012 18.00,0.164
13/06/2012 19.00,0.1465
13/06/2012 20.00,0.1456
13/06/2012 21.00,0.1515
13/06/2012 22.00,0.1562
13/06/2012 23.00,0.1545
14/06/2012 00.00,0.4414
14/06/2012 01.00,0.4006
14/06/2012 02.00,0.4207
14/06/2012 03.00,0.4752
14/06/2012 04.00,0.4686
14/06/2012 05.00,0.4919
14/06/2012 06.00,0.4141
14/06/2012 07.00,0.4687
14/06/2012 08.00,0.4842
14/06/2012 09.00,0.527
14/06/2012 10.00,0.4856
14/06/2012 11.00,0.4748
14/06/2012 12.00,0.4734
14/06/2012 13.00,0.4484
14/06/2012 14.00,0.427
14/06/2012 15.00,0.4175
14/06/2012 16.00,0.4298
14/06/2012 17.00,0.4831
14/06/2012 18.00,0.3877
14/06/2012 19.00,0.3794
14/06/2012 20.00,0.3808
14/06/2012 21.00,0.3994
14/06/2012 22.00,0.3574
14/06/2012 23.00,0.3359
15/06/2012 00.00,0
15/06/2012 01.00,0
15/06/2012 02.00,0
15/06/2012 03.00,0
15/06/2012 04.00,0
15/06/2012 05.00,0
15/06/2012 06.00,0
15/06/2012 07.00,0
15/06/2012 08.00,0
15/06/2012 09.00,0
15/06/2012 10.00,0
15/06/2012 11.00,0
15/06/2012 12.00,0.0002
15/06/2012 13.00,0.0001
15/06/2012 14.00,0.0008
15/06/2012 15.00,0.0152
15/06/2012 16.00,0.0519
15/06/2012 17.00,0.0802
15/06/2012 18.00,0.0909
15/06/2012 19.00,0.0804
15/06/2012 20.00,0.0578
15/06/2012 21.00,0.0552
15/06/2012 22.00,0.0543
15/06/2012 23.00,0.0353
16/06/2012 00.00,0.1741
16/06/2012 01.00,0.061
16/06/2012 02.00,0.0427
16/06/2012 03.00,0.053
