Timestep,2025 - base case,2030 - base case,2035 - base case,2040 - base case,2050 - base case,2025 - re delay,2030 - re delay,2035 - re delay,2040 - re delay,2050 -re delay,2025 - ptx delay,2030 - ptx delays,2035 - ptx delay,2040 - ptx delay,2050 - ptx delay
S23-T088,75.78313402,2.263968928,2.266422578,2.933826522,2.261517732,105.7286454,15.33957694,2.276261762,3.067747613,2.933826522,72.68255011,0.000562806,2.169694049,2.815151919,2.151284112
S23-T089,75.78313402,3.080800126,2.962056967,2.946342009,2.700667095,106.722529,15.40183973,3.242456784,3.090623848,3.057992451,72.68255011,2.259068987,2.263968928,2.815151919,2.181506208
S23-T090,119.8058685,48.21493719,54.66844181,58.47281501,50.03419146,124.0377063,101.3954945,102.0746915,100.3506663,107.7749594,119.8058685,8.392969171,7.629010192,21.79614377,15.31819666
S23-T091,134.3825828,100.6431826,67.6949176,61.10890223,53.07236914,137.1031758,110.5721294,111.0243229,104.1870282,113.6362908,126.815415,93.47519918,67.01510543,29.7604965,19.51798818
S23-T092,138.1810583,110.7858889,71.83338054,62.19501139,54.75870423,139.6720882,117.5841214,112.3386312,104.1870282,114.2613901,137.9747928,110.7858889,70.99613644,30.20866997,19.57883761
S23-T093,139.6015963,121.7475365,71.83338054,62.89751898,54.92387225,139.6720882,120.4076686,115.7955752,107.6618892,117.0230018,139.6015963,118.3298626,70.99613644,30.72259947,19.6521478
S23-T094,138.1810583,119.9546942,71.83338054,62.89751898,54.92387225,139.6720882,117.5841214,115.6795924,104.3960902,117.0260091,137.9747928,118.3298626,70.99613644,30.72259947,19.63230842
S23-T095,138.1810583,116.6101684,72.12218462,62.89751898,54.92387225,139.5322289,117.5841214,112.3386312,104.3960902,117.0260091,137.9747928,116.6101684,70.99613644,30.72259947,19.6521478
S23-T096,137.9569459,116.3766904,71.83338054,62.19501139,54.86876115,133.8049976,117.5841214,112.3386312,104.1870282,117.0230018,137.8365599,116.3766904,70.99613644,30.20866997,19.6521478
S23-T097,120.1695764,103.4851597,71.83338054,61.10890223,54.77315697,124.1649093,108.5275404,112.3386312,104.1870282,115.0657446,120.1687782,102.6695608,70.99613644,29.84894091,19.59927745
S23-T098,120.0492196,100.6431826,69.74626891,60.42637718,54.60989643,123.9088631,108.0446285,111.0243229,104.1870282,114.2913446,120.0484222,95.82613482,67.01510543,29.34963135,19.57949094
S23-T099,112.8137124,100.5423522,67.62703545,60.36576358,54.60989643,116.5579,104.3632729,105.5025761,101.2242616,113.7502283,112.8137124,93.00783336,17.6667949,28.06561203,19.16672411
S23-T100,110.6706911,100.5423522,67.55923213,60.30521059,53.61425845,111.4021345,101.6458459,105.3968863,101.2242616,113.5984846,110.6336645,64.00132944,17.64894088,28.03735919,19.14737016
S23-T101,110.5598332,100.5423522,63.29901161,60.30521059,53.07236914,111.4021345,101.5440128,105.3968863,101.2242616,113.5984846,110.5228436,29.21626325,17.64894088,21.59649632,19.14737016
S23-T102,110.5598332,100.5423522,63.29901161,57.39742267,53.07236914,116.4411548,101.6458459,105.3968863,101.2242616,113.5984846,110.5228436,13.02166606,16.09320014,19.42740212,19.05631706
S23-T103,119.9259817,100.5423522,63.23552537,56.78574101,52.30931759,124.1649093,101.6458459,105.3968863,101.2242616,113.5224673,119.9259817,10.13025144,15.98002075,13.64283411,19.05631706
S23-T104,110.7995571,97.7811871,63.23552537,52.09634494,51.79184211,125.7240018,101.3954945,105.1858237,101.2242616,111.2923672,110.7995571,5.835549081,17.63110471,12.28504526,15.30269124
S23-T105,21.97258577,48.31188692,9.775096771,12.15625373,3.8132758,106.8295457,94.2559543,80.75853277,40.22237926,100.8239944,20.26884957,3.242456784,4.179708228,4.192835279,3.080800126
S23-T106,9.785069067,3.080800126,3.080800126,3.07426734,2.288606351,106.722529,5.534108067,3.097367407,3.084071425,2.946342009,9.775096771,2.266422578,3.071005846,2.949478715,2.266422578
S23-T107,5.805102322,3.077532099,3.071005846,2.946342009,2.176778978,86.08343987,3.249326454,3.077532099,3.071005846,2.271337248,5.805102322,2.259068987,2.946342009,2.815151919,2.091508645
S23-T108,4.192870888,3.071005846,2.9369507,2.815151919,2.167337128,76.96553516,3.235600846,3.067747613,2.8241771,2.259068987,4.192870888,2.256622691,2.259068987,2.278727716,2.077870366
S23-T109,3.491359635,2.266422578,2.266422578,2.806153786,2.167337128,76.96553516,3.080800126,2.268878683,2.815151919,2.259068987,3.48400614,2.228487828,2.256622691,2.263968928,2.077870366
S23-T110,3.245889901,2.266422578,2.266422578,2.268878683,2.167337128,76.96553516,3.080800126,2.268878683,2.809150163,2.256622691,3.245889901,1.838874777,2.254178842,2.263968928,2.077870366
S23-T111,3.495041904,3.064492638,2.266422578,2.266422578,2.167337128,76.8883824,3.090623848,2.268878683,2.271337248,2.174414972,3.48400614,2.233326514,2.256622691,2.263968928,2.077870366
S23-T112,4.192870888,3.071005846,2.266422578,2.273798273,2.169694049,76.96553516,3.090623848,2.268878683,2.81214954,2.259068987,4.192870888,2.261517732,2.256622691,2.263968928,2.080137731
S23-T113,4.201608562,3.077532099,2.946342009,2.815151919,2.32009182,100.1368951,4.197219726,3.071005846,2.946342009,2.809150163,4.19725537,2.266422578,2.266422578,2.815151919,2.169694049
S23-T114,5.847612725,3.245889901,3.230291088,3.077532099,2.933826522,106.8295457,54.72887482,5.222155983,4.197219726,3.2390271,5.847612725,3.077532099,2.955761549,2.946342009,2.809150163
S23-T115,22.83513951,15.40183973,15.33957694,15.38625067,10.04276131,109.2129805,99.92688376,69.67456156,43.81672987,104.3984419,21.38615025,3.249326454,3.48400614,9.825058174,3.2390271
S23-T116,75.85918042,64.00132944,65.70392545,59.19424301,51.8068941,132.2104731,101.3954945,102.0746915,97.76099481,111.4300224,72.68255011,5.942594357,41.62695793,28.37461542,18.5316225
S23-T117,78.18003907,97.97741822,67.62703545,60.30521059,53.11024695,132.3430033,101.3954945,102.1770558,97.85904107,113.6391194,72.75549283,66.74453901,65.1747642,29.40358258,19.14737016
S23-T118,106.747278,97.97741822,67.62703545,60.36576358,53.16359778,132.3430033,101.4422816,102.1770558,97.85904107,113.7502283,106.974883,68.83609566,66.74669905,29.40358258,19.49828297
S23-T119,121.604294,100.5423522,67.62703545,60.36576358,53.16359778,132.3430033,101.6458459,102.1770558,97.85904107,113.7502283,121.604294,71.99346626,66.81369998,29.43320301,19.49828297
S23-T120,120.1665689,100.5423522,67.62703545,60.36576358,53.52225829,132.3430033,101.7477809,102.1770558,97.95718549,113.7502283,120.1665689,93.28797864,66.88076797,29.46285309,19.51798818
S23-T121,120.0462151,100.5423362,67.62703545,60.42637718,53.46854881,124.1649093,105.3242745,102.1770558,97.85904107,113.7502283,120.0462151,93.1011217,66.88076797,29.46285309,19.51798818
S23-T122,119.808867,100.5423362,67.62703545,60.42637718,53.46854881,124.1620556,105.4298916,102.1770558,97.85904107,113.7502283,119.8080711,93.1011217,66.88076797,29.43320301,19.51798818
S23-T123,112.7547306,100.5423362,67.62703545,60.36576358,53.52225829,116.1957391,105.4298916,102.1770558,97.85904107,113.7530597,112.7547306,90.57139737,66.88076797,29.43320301,19.53771312
S23-T124,112.7547306,100.5423362,67.62703545,60.36576358,53.52225829,114.5683613,105.4298916,102.1770558,97.85904107,113.7530597,112.7547306,92.78170817,66.88076797,29.43320301,19.53771312
S23-T125,112.7547306,100.5423362,67.6949176,60.42637718,53.52225829,109.4951729,105.4298916,102.1770558,97.85904107,113.7530597,112.7547306,92.82153643,66.88076797,29.43320301,19.53771312
S23-T126,102.2735119,100.5423362,67.6949176,60.42637718,53.52225829,107.0439007,105.4298916,102.1770558,97.85904107,113.7502283,102.2735119,62.17335582,66.88076797,29.43320301,19.53771312
S23-T127,114.8226662,100.5423362,67.67010467,60.36576358,53.52225829,109.4951729,105.4298916,102.1770558,97.76099481,113.7502283,114.8224943,21.01471614,66.88076797,29.43320301,19.53771312
S23-T128,119.2348412,62.17335582,67.55922119,60.24471815,53.05694948,118.8410867,104.3632729,102.1770558,97.66550397,113.5984846,119.235013,15.40183973,65.04408962,28.8007944,19.49828297
S23-T129,114.3389649,44.62724223,63.23552537,58.72243577,50.35778619,118.42233,101.4422816,99.17198289,94.98096007,108.3962248,114.3389649,8.401557956,17.63110471,28.0091346,18.94022594
S23-T130,111.0860279,18.06312374,15.37067187,15.35511929,15.38625067,112.5289596,98.26163446,59.16258502,41.15533071,104.1148781,111.0860279,3.245889901,7.629010192,15.32405014,16.34034434
S23-T131,88.98030323,3.235600846,3.232178018,3.221930058,3.067747613,106.9366696,78.47301444,15.29304309,15.32405014,14.0299787,88.91542892,3.071005846,2.993202077,3.067747613,2.946342009
S23-T132,93.78422999,3.077532099,3.07426734,3.071005846,2.268878683,103.3934962,15.40183973,3.225342627,3.087345998,3.077532099,93.78422999,2.261517732,2.940078005,3.061240919,2.259068987
S23-T133,75.63126926,3.077532099,2.962056967,2.95261856,2.266422578,101.8642833,5.599415295,3.080800126,3.077532099,3.067747613,72.53688342,2.256622691,2.263968928,2.927587536,2.259068987
S23-T134,15.37067719,3.077532099,2.962056967,2.95261856,2.266422578,97.2833005,4.201608562,3.080800126,3.077532099,3.067747613,15.37067719,2.254178842,2.263968928,2.927587536,2.259068987
S23-T135,15.37067719,3.077532099,2.955761549,2.95261856,2.268878683,97.2833005,4.192835279,3.080800126,3.077532099,3.067747613,15.37067719,2.259068987,2.263968928,2.927587536,2.259068987
S23-T136,15.37067719,3.080800126,2.958907684,2.95261856,2.268878683,96.54614645,5.539835129,3.080800126,3.077532099,3.067747613,15.37067719,2.261517732,2.263968928,2.927587536,2.261517732
S23-T137,15.38625067,3.087345998,3.07426734,2.961615098,2.806153786,97.12882515,5.61681,3.090623848,3.087345998,3.080800126,15.37067719,2.261517732,2.268878683,2.9369507,2.800170018
S23-T138,75.78313402,4.192870888,3.242456784,3.242456784,3.232178018,99.86055731,94.06716238,9.795051345,41.15533071,103.4657236,72.68255011,3.077532099,3.071005846,3.084071425,3.067865204
S23-T139,103.2161239,100.3409991,63.23552537,59.0178698,50.37245086,124.0330834,101.3954945,99.57040465,95.17158233,108.7380103,103.2161239,68.62923269,5.9590602,28.06561203,17.98735514
S23-T140,120.5283536,103.4851597,67.55922119,60.42637718,53.07236914,124.5387131,110.2401835,102.3820919,100.7233098,114.0927254,120.5283536,99.95009973,66.9479031,28.91419194,19.04192747
S23-T141,137.8365599,103.4851597,69.7906547,62.19501139,54.77461713,133.4612789,113.9226171,102.4847639,101.3257746,114.6383206,137.8365599,102.6695608,68.83836198,29.84892495,19.60719363
S23-T142,137.8365599,103.4851597,69.7906547,62.25401506,54.77461713,135.9636849,113.9226171,102.4847639,101.3257746,114.6383206,137.8365599,102.6695608,67.21711632,29.84894091,19.60719363
S23-T143,137.8365599,103.4851597,69.7906547,62.25401506,54.77461713,135.9636849,113.9226171,102.4847639,101.3257746,114.6383206,137.8365599,102.7725205,67.21711632,29.84894091,19.60719363
S23-T144,137.8365599,103.4851597,69.7906547,62.25401506,54.77461713,133.4612789,113.9226171,102.4847639,101.3257746,114.6383206,137.8365599,102.7725205,67.21711632,29.84894091,19.60719363
S23-T145,127.5860345,103.4851597,69.7906547,62.25401506,54.77461713,129.9125622,113.9226171,102.4847639,101.2242616,114.6383206,127.5860345,102.7725205,67.21711632,29.84894091,19.60719363
S23-T146,120.4076381,103.4851597,68.03534893,62.19501688,54.77461713,124.2865294,113.9226171,102.4847639,101.2242616,114.6383206,120.4076381,102.7725205,67.14971198,29.84894091,19.60719363
S23-T147,120.1665689,103.4851597,67.898972,62.13262915,54.71965528,124.0377063,113.8085073,102.4847639,101.2242616,114.6383206,120.1665689,102.6695608,67.08237504,29.82048191,19.60719363
S23-T148,118.5084116,103.4851597,67.898972,61.10890223,54.6647484,114.6832318,113.5806298,102.4847639,101.2242616,114.5234951,118.5084116,102.6695608,67.08237504,29.7604965,19.59862346
S23-T149,116.2200061,103.4851597,67.898972,61.10890223,54.6647484,114.6832318,113.5806298,102.4847639,101.2242616,114.5234951,116.2200061,102.6695608,67.14971198,29.7904742,19.59862346
S23-T150,114.5683613,103.4851597,67.898972,61.10890223,54.6647484,114.5683613,110.6829837,102.4847639,101.2242616,114.5234951,114.5683613,99.74994648,67.08237504,29.7904742,19.59862346
S23-T151,113.0400537,102.9729429,67.898972,61.10890223,54.62576742,113.3052039,110.4613648,102.3820919,101.1228502,114.4087844,113.0400537,96.11475195,67.0151164,29.7604965,19.57947999
S23-T152,102.5330074,97.7811871,65.83590035,59.31318433,52.40434848,109.4627765,101.4422816,102.2795226,97.95718549,113.7502283,102.4302872,68.83609566,65.10939156,28.68271299,19.05539341
S23-T153,75.78313402,33.66766211,54.94354491,58.64914769,50.35777083,102.0686929,94.2559543,74.47239561,94.98096007,108.5049169,72.68255011,5.924173608,15.35511929,24.87345739,18.0838097
S23-T154,12.5332805,4.175341293,12.66914205,52.09634494,48.19954479,90.98745239,35.72138263,22.91097826,86.52046343,104.8976505,10.33891244,1.957845901,3.07426734,9.795051345,9.784087458
S23-T155,9.815045889,3.084071425,3.245889901,5.611005963,9.74299961,88.60411033,10.61714564,6.792531509,75.53833617,100.9251068,9.795051345,1.671482455,3.064492638,3.235600846,3.07426734
S23-T156,9.795051345,3.07426734,3.235600846,5.086380681,3.077532099,90.80519421,9.515812275,5.775980023,25.73189248,22.04306382,9.795051345,1.669623746,3.064492638,3.084071425,2.809150163
S23-T157,9.614968665,3.071005846,3.232178018,4.346774213,3.077532099,84.2390627,4.71896011,4.192835279,9.795051345,22.04306382,9.592181415,1.669623746,2.94320844,3.080800126,2.809150163
S23-T158,9.795051345,3.071005846,3.230852811,4.346774213,3.077532099,84.2390627,4.71896011,4.188455217,9.795051345,22.04306382,9.775096771,1.836848676,2.9369507,3.084071425,2.809150163
S23-T159,9.795051345,3.071005846,3.230291088,4.346774213,3.077532099,84.2390627,4.714053923,4.188455217,9.795051345,22.02083353,9.775096771,1.836848676,2.940078005,3.084071425,2.809150163
S23-T160,9.795051345,3.071005846,3.230852811,4.346774213,3.077532099,59.89237571,4.71896011,4.188455217,9.795051345,22.04306382,9.775096771,1.838874777,2.940078005,3.084071425,2.809150163
S23-T161,15.38625067,3.249326454,3.242456784,4.481718874,3.169933588,88.91542892,15.40183973,4.309495411,15.80638815,103.3620707,15.38625067,2.670803713,2.946342009,3.09390498,2.940078005
S23-T162,90.37014079,15.88477471,12.23523096,55.65054555,48.92783707,106.9366696,94.2559543,74.39773598,94.98096007,107.6176055,90.37014079,3.242456784,3.235600846,19.38819247,15.31063236
S23-T163,112.7547306,100.5423522,66.56583893,59.37115371,52.10477222,114.7982173,104.7619498,101.9724296,97.95718549,113.7502283,112.7547306,70.99318827,59.27940575,28.74053959,18.65684947
S23-T164,120.2900537,103.4851597,71.83338054,62.25401506,54.84556862,124.4139871,110.6829943,102.4847639,103.6635616,117.0230018,120.2892547,103.110599,70.99613644,30.11846062,19.64684194
S23-T165,127.5860345,103.4851597,71.83338054,62.76959838,54.97903851,130.0258114,113.9226171,102.4847639,104.1116855,117.0230018,127.5860345,103.2140002,70.99613644,30.14790858,19.67200703
S23-T166,127.5860345,103.4851597,71.83338054,62.76959838,54.97903851,135.827534,113.9226171,102.4847639,104.1116855,117.0230018,127.5860345,103.2140002,70.99613644,30.11846062,19.67200703
S23-T167,135.487275,103.4851597,71.83338054,62.76959838,54.93983298,135.9636849,113.9226171,102.4847639,104.1116855,116.9234364,135.0796327,103.2140002,70.99613644,30.11757344,19.67200703
S23-T168,127.5860345,103.4851597,69.7906547,62.76959838,54.93983298,130.0258114,113.9226171,102.4847639,103.6635616,116.9234364,127.5860345,103.110599,68.97721931,30.11757344,19.6521478
S24-T001,119.531403,102.6403833,68.93229809,59.90512787,53.64498424,123.526097,110.6016245,108.1511601,103.0426814,117.7330934,119.5306047,102.1343471,73.23989065,28.37011066,19.01961906
S24-T002,119.4080417,102.6403833,68.93229809,59.90512787,53.64498424,122.0276191,110.6016245,108.1511601,103.0426814,117.7330934,119.4080417,102.1343471,73.23989065,28.37011066,19.01961906
S24-T003,117.1512682,102.6403833,68.93229809,59.90512787,54.60870554,111.8823406,110.6016245,108.1511601,103.0426814,117.7330934,117.0617188,102.1343471,73.23989065,28.37011066,19.01961906
S24-T004,115.0759379,102.6403833,68.93229809,59.90512787,54.60870554,106.4684161,110.6016245,108.1511601,103.0426814,117.7330934,114.8280355,102.1343471,73.23989065,28.37011066,19.01961906
S24-T005,111.0384322,102.6403833,68.93229809,59.90512787,54.60870554,115.6194041,110.6016245,108.1511601,103.0426814,117.7330934,97.51220736,102.1343471,73.23989065,28.37011066,19.01961906
S24-T006,107.9304751,102.6403833,68.93229809,59.90512787,54.60870554,123.3949099,110.6016245,108.1511601,103.0426814,117.7330934,95.9986771,102.1343471,73.23989065,28.37011066,19.01961906
S24-T007,131.2271871,102.7433138,68.93229809,60.25223588,54.66355633,133.1375,110.9687298,108.1511601,103.1460036,117.7330934,131.5175813,102.9325418,73.31339126,29.11035483,19.01961906
S24-T008,127.4839538,102.6403833,68.93229809,59.90512787,54.55390961,133.2191415,110.6016245,108.1511601,103.0426814,117.7330934,127.4839538,102.1343471,73.23989065,28.34155332,19.00041221
S24-T009,119.4116843,74.78617169,67.03929152,58.26005303,51.99911622,123.526097,107.7051117,105.1810285,100.4139532,113.7830058,119.4108869,15.4330647,19.81934973,27.42487947,18.0132727
S24-T010,119.2884464,69.11288056,65.06757507,57.96843245,49.08657955,123.4023837,104.6423068,105.0756602,100.112446,108.9121856,119.2884464,5.311790142,19.19748158,26.67185193,17.36152932
S24-T011,88.91542892,15.37067719,15.33957694,15.38625067,15.37067719,123.4023837,101.0057541,78.58996634,82.68233324,99.76851125,88.91542892,3.245889901,3.242456784,7.925714976,3.2390271
S24-T012,68.41534527,3.245889901,3.080800126,3.080800126,3.07426734,122.1783117,15.44870063,3.245889901,3.245889901,3.2390271,65.31476136,3.077525553,3.071005846,3.077532099,2.949478715
S24-T013,68.41534527,3.242456784,3.080800126,3.080800126,3.07426734,106.190094,15.41744441,3.242456784,3.242456784,3.2390271,65.31476136,3.07426734,3.067747613,3.077532099,2.949478715
S24-T014,68.41534527,3.242456784,3.080800126,3.080800126,3.07426734,106.190094,15.41744441,3.242456784,3.242456784,3.2390271,65.31476136,3.07426734,3.071005846,3.077532099,2.949478715
S24-T015,68.41534527,3.242456784,3.080800126,3.080800126,3.07426734,106.190094,15.41744441,3.242456784,3.242456784,3.2390271,65.31476136,3.077525553,3.071005846,3.077532099,2.949478715
S24-T016,90.46078881,4.184115072,3.084071425,3.080800126,3.077532099,106.190094,80.12920062,3.245889901,3.245889901,3.242456784,90.46078881,3.077525553,3.071005846,3.077532099,2.95261856
S24-T017,95.72089579,44.11833825,4.184079535,3.252766448,3.242456784,106.4031682,101.0057541,12.26011319,8.161348496,5.628435509,95.72025657,4.056620306,3.080800126,3.2390271,3.080800126
S24-T018,102.3966369,44.11833825,5.628435509,9.785069067,9.785069067,123.400171,107.3817583,104.8652397,100.1124513,108.1622118,102.294053,5.302293237,3.249326454,3.263107102,3.242456784
S24-T019,119.5277567,102.4348309,15.40183973,58.08490245,49.13590268,124.1465237,107.4894349,105.2865022,100.3133466,110.2772963,119.5277567,5.311790142,4.188455217,22.79215344,17.06794037
S24-T020,119.7675462,102.6403833,62.65827906,59.90512787,51.84274265,132.8501026,107.705117,105.2865022,102.9394405,112.1061682,119.7675462,55.91702168,15.40183973,26.72564544,17.46716106
S24-T021,119.7675462,102.6403833,63.2172591,59.90512787,51.84274265,133.1165769,110.8575739,108.0428217,102.9394405,112.1061682,119.7675462,64.21897606,19.23630923,26.72565077,19.01961906
S24-T022,119.7675462,102.6403833,63.34425854,59.90512787,51.84274265,133.1375,110.8575739,108.1511601,102.9394405,112.1061682,119.7675462,102.1343417,19.25575221,26.75258525,19.01961906
S24-T023,119.8876211,102.6403833,68.93229809,59.90512787,51.84274265,133.1375,110.8575739,108.1511601,102.9394405,112.1061682,119.8876211,102.1343471,19.27521465,29.10949127,19.01961906
S24-T024,119.7675462,102.6403833,68.93229809,59.90512787,51.84274265,123.6632695,110.8575739,108.1511601,102.9394515,112.1061682,119.7675462,102.1343471,19.27521465,29.13881731,19.01961906
S24-T025,117.1512682,102.6403833,68.93229809,61.34647238,54.66355633,123.2713278,110.8575739,108.1511601,103.0426814,117.7330934,107.9031355,105.0184402,73.31339126,29.13881731,19.01961906
S24-T026,107.9193201,102.6403833,68.93229809,61.40806768,54.66355633,113.1917114,110.8575739,108.1511601,103.0426814,117.7330934,107.5791886,105.1237512,73.31339126,29.13881731,19.01961906
S24-T027,108.135858,102.8463474,70.94990041,61.40806768,54.66355633,112.9304133,110.8575739,108.1801307,103.0426814,117.7330934,107.7950452,105.1237512,73.31339126,29.13881731,19.01961906
S24-T028,108.135858,102.8463474,70.94990041,61.40806768,54.66355633,113.1917114,110.8575739,108.1801307,103.0426814,117.7330934,107.9031355,105.1237512,73.31339126,29.16903801,19.01961906
S24-T029,113.3828837,102.8463474,70.94990041,61.40806768,54.66355633,115.4131852,110.8575739,108.1801307,103.0426814,117.7330934,113.4839727,105.1237512,73.31339126,29.16903801,19.01961906
