Forecast,Realised,OnshoreWindLt50kW_MWh,OnshoreWindGe50kW_MWh
501.666656,743.205102,3.023916,740.181186
561.5,678.694564,3.186392,675.508172
625.125,624.768906,4.023085,620.745821
734.791687,836.213281,6.059589,830.153692
924.75,1142.431801,7.674022,1134.757779
1042.75,1376.570739,8.74866,1367.822079
1051.791626,1466.242043,8.892822,1457.349221
953.625,1458.864634,8.870608,1449.994026
854,1303.616128,7.553687,1296.062441
761.333313,1011.014594,5.571077,1005.443517
675.75,920.882622,4.747695,916.134927
597.666687,899.020256,4.255034,894.765222
605.083313,932.381374,4.383991,927.997383
647.75,947.041594,4.208943,942.832651
672.458313,998.070383,4.390954,993.679429
634.166687,1058.849821,4.932375,1053.917446
843,930.053331,4.961105,925.092226
752.125,786.97599,4.242364,782.733626
625.458313,577.123157,2.561797,574.56136
470.041656,409.478394,1.265406,408.212988
333.875,269.690112,0.722035,268.968077
234.791672,149.361466,0.239375,149.122091
161.208328,101.277193,0.077834,101.199359
123.125,111.975088,0.054417,111.920671
121.583336,131.030535,0.077178,130.953357
179.791672,153.31749,0.092741,153.224749
232.833328,136.215049,0.257277,135.957772
263.5,139.362494,1.1064,138.256094
277.5,155.489943,2.078642,153.411301
313.958344,151.811062,2.084409,149.726653
356.041656,190.912102,2.073196,188.838906
408.416656,287.019958,2.176051,284.843907
479.625,426.455849,2.370851,424.084998
566.833313,549.608068,2.492595,547.115473
723.958313,837.476726,3.245238,834.231488
871.416687,1099.767226,4.577125,1095.190101
1055.5,1292.645183,5.214483,1287.4307
1246.25,1430.860377,5.854288,1425.006089
1385.791626,1685.401639,6.652222,1678.749417
1461.166626,1801.614756,7.63439,1793.980366
1813.708374,1952.41,8.972123,1943.437877
1958.25,2092.764628,9.755839,2083.008789
2152.833252,2306.137144,10.398318,2295.738826
2377,2625.687795,12.254576,2613.433219
2568.375,2932.671066,13.825275,2918.845791
2675.875,3072.533731,14.413383,3058.120348
2573.166748,3176.166959,14.619282,3161.547677
2391.416748,3217.746997,15.164208,3202.582789
2272.333252,3207.067802,15.468639,3191.599163
2570.25,3213.050921,15.750737,3197.300184
2711.5,3167.424107,15.802633,3151.621474
2627.541748,3197.937785,15.781911,3182.155874
2767.75,3231.385815,14.898702,3216.487113
2639.666748,3270.443577,14.783523,3255.660054
2579,3278.726533,14.675838,3264.050695
2571.125,3283.106076,14.8619,3268.244176
2569.958252,3332.029108,14.71616,3317.312948
2640.083252,3360.280786,14.486539,3345.794247
2616.583252,3397.119258,14.569163,3382.550095
2423.875,3400.962523,14.655407,3386.307116
2415.5,3428.766121,15.039614,3413.726507
2501.75,3451.901414,15.252866,3436.648548
2569.666748,3405.393779,15.16821,3390.225569
2567.791748,3355.175158,14.92668,3340.248478
3035.958252,3351.793019,14.80045,3336.992569
2943.208252,3336.277219,14.660583,3321.616636
2906.708252,3325.186376,14.594744,3310.591632
2900.291748,3329.227119,14.700495,3314.526624
2880.458252,3328.216692,14.557862,3313.65883
2791.5,3348.627318,14.63419,3333.993128
2604.166748,3361.921276,14.465151,3347.456125
2396,3439.744342,14.751103,3424.993239
2259.541748,3467.787644,15.074183,3452.713461
2539.166748,3418.922352,15.317857,3403.604495
2664.291748,3422.2807,15.285906,3406.994794
2567.541748,3421.237318,15.336301,3405.901017
2653.666748,3436.216919,15.479889,3420.73703
2439.375,3426.4007,15.274552,3411.126148
2319.541748,3412.719065,15.222021,3397.497044
2263.916748,3379.276573,15.303192,3363.973381
2224.75,3348.853997,15.203368,3333.650629
2219.125,3352.126966,15.20176,3336.925206
2100.125,3282.655799,15.248655,3267.407144
1861.583374,3184.446088,15.166839,3169.279249
1817.208374,3201.693612,15.084933,3186.608679
1924.25,3184.817935,14.870911,3169.947024
2021.041626,3215.261509,14.792054,3200.469455
2060.75,3236.978546,14.742449,3222.236097
2742.5,3239.705386,14.744063,3224.961323
2746.791748,3233.534492,14.525119,3219.009373
2760.5,3217.28131,14.288234,3202.993076
2768.791748,3155.033423,13.998477,3141.034946
2682.458252,3104.519397,13.615068,3090.904329
2523.125,3038.237918,13.381929,3024.855989
2332.625,2996.584486,13.138508,2983.445978
2145,2945.471665,12.70816,2932.763505
1995.041626,2879.525352,12.418454,2867.106898
2194.166748,2790.701259,12.214291,2778.486968
2259.666748,2668.931415,11.973563,2656.957852
2162.041748,2526.346615,11.630097,2514.716518
2190.083252,2473.294463,11.325141,2461.969322
2003.958374,2424.779543,11.210777,2413.568766
1883.291626,2325.89916,11.276934,2314.622226
1819.208374,2175.398563,11.268301,2164.130262
1731.833374,2110.702909,10.620135,2100.082774
1704.875,2024.171753,9.903115,2014.268638
1604.333374,1881.235707,9.078785,1872.156922
1398.083374,1674.602548,8.092402,1666.510146
1321.083374,1512.984148,7.463914,1505.520234
1279.041626,1348.974386,6.516619,1342.457767
1238.083374,1223.882326,6.102901,1217.779425
1143,1183.626425,5.769487,1177.856938
1202.583374,1173.633607,5.280643,1168.352964
1140.416626,1104.2862,5.304122,1098.982078
1102.666626,1005.360205,5.022637,1000.337568
1066.541626,966.116465,5.066699,961.049766
1014.041687,947.746601,4.941066,942.805535
972.416687,943.68387,4.64617,939.0377
919.541687,982.145925,4.307402,977.838523
852.333313,997.081919,4.490232,992.591687
790.958313,979.465524,4.237338,975.228186
853.541687,938.247196,4.103314,934.143882
847.583313,925.540774,4.153584,921.38719
749.583313,799.479488,3.549381,795.930107
735.583313,729.786345,3.296299,726.490046
685.458313,657.916054,3.153543,654.762511
689.125,607.778815,2.806181,604.972634
745.5,622.559182,2.473985,620.085197
834.083313,744.685082,2.603603,742.081479
879.375,812.990524,2.484378,810.506146
885.333313,851.698808,2.809132,848.889676
860.583313,876.271276,4.056617,872.214659
845.125,948.355821,5.21109,943.144731
854.708313,978.561193,6.093442,972.467751
846.916687,1013.892514,6.139392,1007.753122
813.833313,998.521936,6.201661,992.320275
970.125,976.917247,5.620966,971.296281
907.708313,1002.394835,5.169273,997.225562
855.375,920.448818,4.397411,916.051407
789.041687,918.189172,3.96312,914.226052
770.583313,908.815933,4.423468,904.392465
760.75,893.55264,3.797146,889.755494
697.041687,801.729237,2.716127,799.01311
628.041687,722.518736,2.30255,720.216186
596.625,704.023654,2.491077,701.532577
647.666687,612.700074,2.560764,610.13931
623.291687,615.236363,2.49751,612.738853
612.208313,618.104951,2.47761,615.627341
595.875,656.580566,2.392289,654.188277
561.291687,604.566907,2.280536,602.286371
497.875,456.170544,1.829674,454.34087
394.25,323.925529,1.174684,322.750845
283.875,197.449855,0.51433,196.935525
198.625,129.894458,0.178745,129.715713
129.166672,88.601504,0.060104,88.5414
84,80.448799,0.039108,80.409691
65.458336,85.74497,0.062605,85.682365
59.541668,94.984656,0.053988,94.930668
62.333332,103.200511,0.080808,103.119703
75.916664,120.73234,0.232637,120.499703
183.791672,119.406452,0.225166,119.181286
212.375,107.662627,0.242093,107.420534
256.625,135.014003,0.261493,134.75251
339.458344,197.020349,0.427847,196.592502
473.916656,330.663185,1.023393,329.639792
620.458313,545.16483,2.870933,542.293897
734.416687,707.230585,4.041291,703.189294
811.166687,783.390018,4.113188,779.27683
878.041687,949.055459,4.167445,944.888014
1133.125,1162.52128,5.219241,1157.302039
1379.833374,1438.861423,6.824823,1432.0366
1525,1757.401981,8.470362,1748.931619
1772.125,2037.819479,9.609506,2028.209973
1850.875,2246.546753,10.569239,2235.977514
1899.75,2432.948703,11.239911,2421.708792
1957.291626,2526.234952,11.363381,2514.871571
1961.208374,2630.624105,11.497909,2619.126196
2008.25,2680.285694,11.717864,2668.56783
1973.041626,2663.464778,11.666616,2651.798162
1819.208374,2614.365141,11.429724,2602.935417
1800.958374,2583.803111,11.581612,2572.221499
1840.416626,2597.263095,11.896421,2585.366674
1853.208374,2610.969003,12.07427,2598.894733
1797.416626,2579.210953,12.1856,2567.025353
2301.416748,2516.271626,12.214176,2504.05745
2169.083252,2454.68067,11.976273,2442.704397
2100.208252,2439.051076,11.704132,2427.346944
2055.625,2455.766883,11.796685,2443.970198
2009.083374,2406.722386,11.833579,2394.888807
1920.958374,2369.633362,11.92676,2357.706602
1732.083374,2356.214224,12.043814,2344.17041
1543,2344.716227,12.2382,2332.478027
1398.25,2350.33092,12.406007,2337.924913
1516.25,2387.62026,12.557105,2375.063155
1542,2376.766281,12.808698,2363.957583
1453.375,2371.642798,12.58322,2359.059578
1396.791626,2246.826669,12.10766,2234.719009
1245.708374,2070.627313,11.458888,2059.168425
1149.583374,1927.81716,10.913082,1916.904078
1077.5,1827.359115,10.23733,1817.121785
1025.125,1766.604695,9.505171,1757.099524
1056.5,1751.079644,9.180752,1741.898892
1075,1734.797508,8.960728,1725.83678
1014.916687,1669.392544,8.64906,1660.743484
1003.666687,1605.308693,8.150426,1597.158267
1008.083313,1592.666306,8.184265,1584.482041
1025.666626,1594.234946,8.356429,1585.878517
1019.416687,1586.227481,8.106339,1578.121142
1575.916626,1485.793554,7.988919,1477.804635
1493.208374,1453.889191,8.059375,1445.829816
1431.125,1401.564117,7.839477,1393.72464
1377.791626,1403.071406,7.84505,1395.226356
1345.25,1459.976973,7.880098,1452.096875
1314.791626,1430.418585,7.81918,1422.599405
1224.25,1330.78785,7.738703,1323.049147
1112.75,1281.918854,7.727232,1274.191622
1017.375,1263.135426,7.57457,1255.560856
1100.291626,1192.666833,7.404898,1185.261935
1131.791626,1132.014902,7.315886,1124.699016
1070.541626,1063.439598,6.895478,1056.54412
1077.541626,945.03903,6.498898,938.540132
1008.833313,859.992302,6.288292,853.70401
955.458313,846.152424,6.215125,839.937299
895.166687,810.33901,5.604073,804.734937
857.375,760.087282,4.695219,755.392063
834.958313,717.915272,3.943179,713.972093
803.208313,704.499083,3.867994,700.631089
754.083313,757.365181,3.903666,753.461515
746.708313,734.186928,3.791028,730.3959
756.791687,656.947712,3.354684,653.593028
741.333313,563.646906,2.668408,560.978498
702.125,497.142791,2.123546,495.019245
670.25,464.899058,2.01917,462.879888
589.916687,504.039059,2.326956,501.712103
571.375,503.920825,2.577009,501.343816
574.541687,516.882499,2.473949,514.40855
618.958313,494.96881,2.47975,492.48906
669.25,526.785654,2.886015,523.899639
641.583313,571.307488,3.105913,568.201575
589.041687,594.260219,3.103597,591.156622
565.291687,582.237452,3.009596,579.227856
674,549.304322,3.090232,546.21409
766.041687,568.360456,3.256949,565.103507
826.25,667.402693,3.374342,664.028351
850.083313,771.323946,3.911327,767.412619
870.166687,804.053144,4.56772,799.485424
875.083313,793.28875,4.560758,788.727992
853.75,810.032412,4.862642,805.16977
829.041687,799.302536,4.999265,794.303271
826.083313,790.318515,4.688189,785.630326
830.333313,836.089362,4.68244,831.406922
778.625,901.282746,5.237311,896.045435
761.5,924.55243,5.479743,919.072687
738.041687,939.371868,5.65794,933.713928
717.708313,918.213678,5.923054,912.290624
696.791687,843.281302,5.587921,837.693381
790,794.393925,5.341296,789.052629
758.291687,749.950567,5.122402,744.828165
759.708313,747.807427,5.118021,742.689406
769.125,739.917321,4.885844,735.031477
797.75,736.639092,4.772591,731.866501
828.375,728.896416,4.572803,724.323613
790.125,735.906859,4.64227,731.264589
736.75,742.371811,4.22315,738.148661
712.541687,763.782523,4.06525,759.717273
824.583313,798.575592,4.480673,794.094919
919.416687,890.627571,4.57912,886.048451
976.375,1005.873971,5.55213,1000.321841
1103.875,1083.225562,6.411104,1076.814458
1156.75,1172.205375,7.086481,1165.118894
1177.875,1212.942517,7.201225,1205.741292
1151.125,1212.032679,7.089387,1204.943292
1125.083374,1246.816224,6.862446,1239.953778
1159.583374,1361.863528,6.891336,1354.972192
1201.708374,1480.228616,7.099417,1473.129199
1202.791626,1567.240715,7.63205,1559.608665
1275.291626,1689.045225,8.13088,1680.914345
1376.583374,1815.060464,8.436453,1806.624011
1472.875,1947.80511,9.062953,1938.742157
1524.666626,2040.428919,9.469435,2030.959484
1948,2137.133803,9.861679,2127.272124
1948.875,2209.895295,10.586732,2199.308563
1994.375,2299.995586,11.008732,2288.986854
2057.958252,2208.416836,11.351642,2197.065194
2058.958252,2083.703015,11.213461,2072.489554
2121.041748,2119.354876,11.869991,2107.484885
2065.166748,2330.012584,12.777017,2317.235567
1956.958374,2427.18701,12.98252,2414.20449
1870.25,2414.853594,12.914659,2401.938935
2141.875,2652.10921,12.433573,2639.675637
2183,2668.902035,12.279523,2656.622512
1954.416626,2310.398847,12.532693,2297.866154
1885.083374,2157.572004,11.869395,2145.702609
1718.333374,2178.723938,11.350909,2167.373029
1589.458374,2194.531393,10.40499,2184.126403
1456.333374,2097.171416,9.535772,2087.635644
1269.833374,1887.89702,8.157793,1879.739227
1152.791626,1654.18066,5.596248,1648.584412
992.958313,1473.296409,4.437316,1468.859093
840.125,1238.547499,3.887771,1234.659728
813.75,1112.182603,3.596736,1108.585867
831.125,1040.308471,3.290599,1037.017872
763.583313,1011.317912,2.813689,1008.504223
700.875,932.446419,2.311134,930.135285
614.208313,872.068498,2.093478,869.97502
855.333313,904.640149,2.45158,902.188569
808.916687,869.500164,2.787262,866.712902
784.458313,996.197545,2.951791,993.245754
784.416687,1111.259815,3.270292,1107.989523
828.041687,1244.241485,3.653951,1240.587534
920.833313,1468.09765,4.780932,1463.316718
955.125,1763.186121,6.64329,1756.542831
1011.916687,2109.431662,8.195559,2101.236103
1296.416626,2288.54619,9.58493,2278.96126
1531.291626,2560.243109,11.782822,2548.460287
1747,2806.971302,13.515801,2793.455501
1884.458374,2904.339767,14.338687,2890.00108
1964.166626,2977.947644,14.726504,2963.22114
1971.583374,2941.525431,14.699084,2926.826347
1989.708374,2823.138437,14.403817,2808.73462
1851.5,2460.350468,10.885935,2449.464533
1743.708374,1829.146662,7.51552,1821.631142
1598.083374,1217.714845,5.229651,1212.485194
1294.208374,744.383641,3.813358,740.570283
1098.125,513.507191,3.009347,510.497844
846.25,419.809612,2.291483,417.518129
670.875,415.973369,2.053481,413.919888
524.208313,426.795863,2.032858,424.763005
418.125,478.894636,2.503587,476.391049
484.166656,590.705313,2.950484,587.754829
531.458313,725.015703,3.879208,721.136495
605.375,877.910776,4.271139,873.639637
712.291687,937.761639,4.34296,933.418679
814,1006.91482,4.570919,1002.343901
884.125,1073.496103,4.786664,1068.709439
851.916687,1101.913986,5.101696,1096.81229
837.541687,1193.105452,5.710084,1187.395368
956.916687,1186.685153,5.540277,1181.144876
1022.083313,1143.197086,5.912097,1137.284989
1025.25,1173.085291,6.570781,1166.51451
1037.75,1254.647132,7.687659,1246.959473
1041.083374,1297.872956,8.096234,1289.776722
1054,1386.348096,8.685755,1377.662341
1008.583313,1398.253214,8.333672,1389.919542
941.041687,1273.075183,7.28447,1265.790713
851,1102.630604,5.266931,1097.363673
723.625,936.397898,3.986965,932.410933
570.083313,825.257553,3.090103,822.16745
474.416656,705.643902,2.507789,703.136113
445.708344,559.041687,1.892416,557.149271
347.416656,403.948577,1.026564,402.922013
275.375,291.708208,0.641144,291.067064
199.75,193.55571,0.35358,193.20213
205.166672,119.95072,0.192371,119.758349
152.958328,77.627006,0.11735,77.509656
115.875,55.86426,0.075059,55.789201
113.541664,90.176957,0.104057,90.0729
147.041672,167.046957,0.135317,166.91164
200.375,303.401922,0.417009,302.984913
254.791672,449.835024,0.674111,449.160913
335.291656,561.793381,1.268896,560.524485
559.375,660.264443,2.224923,658.03952
789.166687,781.300769,3.909087,777.391682
988.583313,971.171399,6.036484,965.134915
1209.833374,1284.031739,7.341982,1276.689757
1414.375,1518.270773,8.568971,1509.701802
1562.625,1719.701516,9.096599,1710.604917
1719.75,1884.354682,9.430214,1874.924468
1807.833374,1984.276994,9.730478,1974.546516
1911.166626,2122.137818,9.986729,2112.151089
1893.958374,2194.719212,10.221512,2184.4977
1696.041626,2145.69854,10.150844,2135.547696
1657.333374,2010.900403,9.37486,2001.525543
1667.375,1928.665609,8.888233,1919.777376
1663.875,1911.180824,8.389972,1902.790852
1634.291626,1858.573806,7.785934,1850.787872
1602.333374,1854.271126,7.729941,1846.541185
1898,1842.003348,7.750983,1834.252365
1842.833374,1744.217241,7.366297,1736.850944
1781.25,1749.989125,7.426256,1742.562869
1675.041626,1652.033874,7.555649,1644.478225
1418,1414.951752,6.667129,1408.284623
1094.333374,1209.279944,5.267079,1204.012865
860.75,1096.434919,4.254737,1092.180182
804.125,1156.948611,4.231759,1152.716852
1016.916687,1326.068099,5.041039,1321.02706
1268.833374,1650.114364,7.714806,1642.399558
1503.166626,1908.105046,9.315023,1898.790023
1794.541626,2219.793907,10.168988,2209.624919
1983.5,2493.924274,11.719855,2482.204419
2078.041748,2723.337323,12.59047,2710.746853
2156.75,2788.026478,12.928781,2775.097697
2151.875,2731.435785,12.707744,2718.728041
2160.833252,2712.458786,12.111895,2700.346891
2081.666748,2791.027743,11.886455,2779.141288
1868.708374,2819.862857,11.821616,2808.041241
1829.625,2808.866485,11.795028,2797.071457
1849.375,2835.414887,11.608424,2823.806463
1832.25,2776.761914,11.330136,2765.431778
1720.875,2664.343002,10.998788,2653.344214
1615.375,2678.36605,10.841754,2667.524296
2359.666748,2576.774608,10.885454,2565.889154
2227.541748,2364.008139,10.310328,2353.697811
2065.666748,2145.735723,9.267788,2136.467935
1953.583374,1987.476244,8.516512,1978.959732
1863.375,1757.416536,7.546211,1749.870325
1685.166626,1733.98844,7.194718,1726.793722
1412,1796.227428,7.585449,1788.641979
1299.833374,1752.11946,7.716729,1744.402731
1428.375,1752.022285,7.728051,1744.294234
1495.333374,1941.27759,8.981,1932.29659
1452.416626,2116.124762,10.633258,2105.491504
1596.125,2142.716113,10.872579,2131.843534
1607.25,2180.78293,11.104865,2169.678065
1572.208374,2128.493313,11.094287,2117.399026
1517.958374,2160.183881,10.873454,2149.310427
1447.166626,2010.111199,9.744956,2000.366243
1466.833374,1949.745262,8.667842,1941.07742
1459.208374,1698.775681,7.413259,1691.362422
1347.416626,1720.598626,7.271338,1713.327288
1345.291626,1915.304717,8.229132,1907.075585
1332.125,1696.205521,7.447846,1688.757675
1348.25,1481.691766,6.351627,1475.340139
1339.375,1538.10108,6.336901,1531.764179
1396.5,1428.808963,6.439045,1422.369918
1255.666626,1367.5887,6.279209,1361.309491
1160.5,1373.910027,6.084408,1367.825619
1066.333374,1303.68448,5.771826,1297.912654
1050.416626,1320.964076,5.283097,1315.680979
1110.125,1277.982985,5.083268,1272.899717
1160.625,1300.81876,5.335345,1295.483415
1062.416626,1230.743748,5.35831,1225.385438
967.75,1195.825327,5.247116,1190.578211
1038.25,1083.053133,4.817872,1078.235261
1065.333374,1028.695199,5.092473,1023.602726
1061.833374,958.351921,5.160037,953.191884
1086.375,1020.079663,5.247419,1014.832244
1116.708374,1055.738815,5.394732,1050.344083
1128.416626,1042.614157,5.735219,1036.878938
1113.958374,1019.366378,5.752807,1013.613571
1106.416626,1053.7694,5.868103,1047.901297
1156.125,1098.785017,5.532583,1093.252434
1216.625,1180.768308,5.564338,1175.20397
1163.208374,1243.080785,5.614706,1237.466079
1185.208374,1231.234347,5.066176,1226.168171
1235.25,1286.67721,4.635975,1282.041235
1288,1368.754745,4.917293,1363.837452
1315.416626,1407.291778,5.622888,1401.66889
1345.625,1436.218657,5.833528,1430.385129
1396.916626,1425.491717,6.217388,1419.274329
1400.75,1408.714967,6.698757,1402.01621
1394.166626,1354.817777,6.841738,1347.976039
1395.875,1303.672437,6.860073,1296.812364
1349.041626,1235.19699,7.178802,1228.018188
1222.25,1150.612725,6.787083,1143.825642
999.458313,1156.463181,6.259786,1150.203395
840.416687,1073.249963,5.56692,1067.683043
812.416687,964.254696,4.848063,959.406633
745.5,878.35262,4.453797,873.898823
630.916687,758.971105,3.852405,755.1187
529.416687,590.731469,2.714512,588.016957
445.166656,436.01222,1.802188,434.210032
388.916656,345.778232,1.266797,344.511435
327.875,273.234191,0.849424,272.384767
267.166656,238.949426,0.561454,238.387972
238.416672,230.445064,0.480732,229.964332
220.416672,269.170429,0.503627,268.666802
193.125,290.679779,0.54444,290.135339
182.25,271.212651,0.447197,270.765454
170.291672,274.179313,0.384058,273.795255
171.125,269.80068,0.455003,269.345677
169.083328,272.714221,0.554673,272.159548
171.75,251.838948,0.596873,251.242075
356.291656,233.792328,0.548829,233.243499
354.125,292.80234,0.802837,291.999503
380.5,359.442862,1.103552,358.33931
454.833344,380.317947,1.277281,379.040666
554.875,472.172188,1.567937,470.604251
663.875,703.73943,2.170594,701.568836
716.916687,934.851813,3.093416,931.758397
780.166687,1073.102388,3.78944,1069.312948
981.333313,1099.614968,3.669161,1095.945807
1129.166626,1117.090208,3.655349,1113.434859
1174.458374,1156.116838,4.248281,1151.868557
1323,1202.24143,4.840705,1197.400725
1303.708374,1153.756796,5.077272,1148.679524
1216.958374,1025.482419,4.60686,1020.875559
1077.708374,827.325381,3.703707,823.621674
919.833313,641.896866,2.485268,639.411598
803.666687,506.809097,1.586451,505.222646
659.958313,413.395822,0.941637,412.454185
502.708344,393.886918,0.868519,393.018399
449.25,413.39549,0.778535,412.616955
456,476.589933,0.954048,475.635885
444.25,514.345608,0.963562,513.382046
426.666656,542.740071,1.055714,541.684357
400.375,545.27799,1.324651,543.953339
374.041656,508.229652,1.169123,507.060529
382.291656,472.410951,1.150549,471.260402
386.583344,499.926171,1.149544,498.776627
402.875,487.112501,1.330078,485.782423
404.333344,470.169026,1.598224,468.570802
382.458344,501.059608,1.741361,499.318247
343.708344,522.379234,1.652368,520.726866
320.916656,491.067116,1.43479,489.632326
350.375,460.814559,1.384303,459.430256
352.75,433.929624,1.305778,432.623846
337.875,414.302764,1.629801,412.672963
391.166656,413.756322,2.101574,411.654748
435.791656,495.29305,2.606088,492.686962
442.5,523.533745,2.823757,520.709988
426.125,548.429394,2.679915,545.749479
437.083344,506.031146,1.870085,504.161061
490.583344,558.620166,1.470917,557.149249
528.375,655.146687,1.724779,653.421908
506.916656,700.70234,2.154094,698.548246
529.916687,699.241378,1.656495,697.584883
569.75,665.748242,1.47688,664.271362
597.208313,610.875888,1.543309,609.332579
586.291687,651.09202,1.513103,649.578917
582.875,685.240426,1.63307,683.607356
681.583313,638.59658,1.606561,636.990019
622,660.236284,1.722547,658.513737
561.083313,601.19584,1.625904,599.569936
542,517.417804,1.231471,516.186333
532.791687,453.522595,1.23998,452.282615
489.333344,457.813161,1.171563,456.641598
454.25,529.477288,1.077145,528.400143
459.416656,552.550552,1.013462,551.53709
541.875,507.112363,1.093893,506.01847
580.75,468.676349,1.250156,467.426193
552.666687,442.806114,1.351234,441.45488
644.333313,450.086954,1.665461,448.421493
641.708313,464.174481,1.661939,462.512542
606,481.116443,1.855966,479.260477
528.041687,422.394365,1.453215,420.94115
488.041656,375.495368,1.151144,374.344224
541.083313,457.353951,1.473161,455.88079
711.958313,638.732884,1.627743,637.105141
888.958313,928.192834,2.790432,925.402402
1215,1277.29489,4.45324,1272.84165
1555.958374,1692.660902,6.620406,1686.040496
1924.875,2099.616064,9.264186,2090.351878
2104.083252,2380.002587,11.148468,2368.854119
2102.375,2518.529104,11.633587,2506.895517
2275.333252,2297.379082,9.60944,2287.769642
1964.166626,1875.568716,6.378053,1869.190663
1494.708374,1254.570712,4.235549,1250.335163
1109.958374,793.020738,2.882782,790.137956
830.75,454.705924,1.573347,453.132577
567.916687,273.487298,0.967088,272.52021
350.333344,187.429297,0.627516,186.801781
245.833328,133.859985,0.529588,133.330397
213.291672,113.26926,0.492409,112.776851
177.416672,107.352705,0.46568,106.887025
146.75,87.852684,0.427858,87.424826
119.625,72.024242,0.35916,71.665082
96.666664,55.018376,0.320168,54.698208
91.625,53.34792,0.315249,53.032671
93.583336,58.442616,0.348988,58.093628
97.333336,66.840545,0.296641,66.543904
115.916664,84.922199,0.19578,84.726419
146.291672,124.708681,0.1758,124.532881
154.625,191.23556,0.236812,190.998748
186.166672,265.357719,0.385041,264.972678
242.5,365.719524,0.609593,365.109931
284.875,530.988229,1.030839,529.95739
321.833344,682.270766,1.523945,680.746821
383.166656,764.597189,2.057427,762.539762
719.375,878.998517,2.687303,876.311214
784.791687,889.960755,3.134416,886.826339
765.333313,767.567915,3.322396,764.245519
749.666687,682.765451,3.45667,679.308781
746.583313,631.650485,3.41129,628.239195
683.625,571.731904,2.484656,569.247248
569.625,511.564331,1.704628,509.859703
518.75,453.631267,1.341626,452.289641
574.208313,423.710083,1.229337,422.480746
594.791687,383.325415,1.144761,382.180654
571.291687,339.330329,1.248094,338.082235
599.375,362.690355,1.455476,361.234879
597.041687,381.519034,1.703157,379.815877
591.041687,368.127105,1.625824,366.501281
542.541687,313.664699,0.982257,312.682442
498.958344,328.271422,0.791361,327.480061
480.583344,317.387012,0.723889,316.663123
469.875,346.503303,0.760994,345.742309
427,388.716726,0.777723,387.939003
423.958344,433.50634,0.894582,432.611758
407.458344,405.357736,0.76775,404.589986
358.666656,393.459661,0.65884,392.800821
310.75,340.91619,0.466246,340.449944
281.416656,287.240676,0.415648,286.825028
240.208328,223.391448,0.394229,222.997219
204.916672,168.890962,0.368263,168.522699
165.541672,115.647932,0.368021,115.279911
151.291672,86.814321,0.229744,86.584577
141.75,106.177857,0.302834,105.875023
134.583328,124.10809,0.341788,123.766302
121.041664,147.743721,0.486731,147.25699
110.833336,181.448823,0.669374,180.779449
119.125,200.905434,0.856836,200.048598
126.458336,162.685108,0.856277,161.828831
132.541672,126.458611,1.093934,125.364677
122.625,117.510316,1.212522,116.297794
122.416664,118.642739,1.304404,117.338335
128.333328,119.483697,1.157768,118.325929
116.375,112.304945,0.985249,111.319696
106.666664,126.552445,0.598542,125.953903
109.208336,155.274801,0.409595,154.865206
110.791664,156.459626,0.369033,156.090593
96.083336,137.95559,0.344511,137.611079
93.625,122.815237,0.318363,122.496874
97.708336,110.049495,0.281068,109.768427
85.291664,102.150794,0.292607,101.858187
77.666664,81.406903,0.202058,81.204845
66.041664,64.559933,0.135625,64.424308
61.708332,39.938674,0.060696,39.877978
51.958332,33.373402,0.023146,33.350256
44.541668,26.921833,0.014079,26.907754
44.875,35.009974,0.020061,34.989913
51.75,47.292273,0.037997,47.254276
56.458332,68.238044,0.074511,68.163533
53.291668,68.286473,0.088292,68.198181
51.5,76.50687,0.094043,76.412827
54.875,93.591281,0.050479,93.540802
54.875,95.829146,0.140679,95.688467
49,87.160548,0.124668,87.03588
49.791668,42.821899,0.074623,42.747276
51.166668,25.152189,0.06887,25.083319
54.916668,24.533869,0.053365,24.480504
58.75,20.265005,0.030593,20.234412
61.25,31.681652,0.021094,31.660558
66.875,50.990514,0.025084,50.96543
71.875,73.482295,0.031647,73.450648
69.25,59.382999,0.018658,59.364341
71.666664,50.887988,0.021669,50.866319
85.666664,47.46817,0.05146,47.41671
92.166664,33.585169,0.04084,33.544329
95.833336,33.013133,0.022206,32.990927
93.5,26.043605,0.027502,26.016103
114.208336,27.941398,0.024609,27.916789
120.208336,22.732296,0.012521,22.719775
137.5,41.082071,0.025018,41.057053
154.208328,69.894363,0.044308,69.850055
177.25,90.861727,0.068836,90.792891
204.666672,129.164902,0.069835,129.095067
207.416672,204.076237,0.119546,203.956691
221.625,281.125341,0.196459,280.928882
291.5,299.426982,0.255558,299.171424
380,312.994032,0.565795,312.428237
454.5,409.651773,1.831567,407.820206
591.791687,603.699043,3.848625,599.850418
744.125,906.179341,5.658669,900.520672
928.875,1127.998178,6.557741,1121.440437
1133.75,1405.818799,7.492921,1398.325878
1356.5,1844.024019,8.810038,1835.213981
1613.25,2178.374199,10.199641,2168.174558
1771.5,2473.33129,10.671003,2462.660287
1779.458374,2714.582987,11.698122,2702.884865
1888.041626,2835.174534,12.000943,2823.173591
2005.708374,2811.392932,12.13596,2799.256972
2050.291748,2643.777323,11.323739,2632.453584
2031.666626,2456.696894,11.1289,2445.567994
1988.208374,2356.55586,10.921651,2345.634209
2302.125,2407.109599,11.605651,2395.503948
